local_time,electricity
02-02-2022 12:30,0.715
02-02-2022 13:30,0.669
02-02-2022 14:30,0.571
02-02-2022 15:30,0.414
02-02-2022 16:30,0.206
02-02-2022 17:30,0.024
02-02-2022 18:30,0
02-02-2022 19:30,0
02-02-2022 20:30,0
02-02-2022 21:30,0
02-02-2022 22:30,0
02-02-2022 23:30,0
03-02-2022 00:30,0
03-02-2022 01:30,0
03-02-2022 02:30,0
03-02-2022 03:30,0
03-02-2022 04:30,0
03-02-2022 05:30,0
03-02-2022 06:30,0.018
03-02-2022 07:30,0.25
03-02-2022 08:30,0.464
03-02-2022 09:30,0.616
03-02-2022 10:30,0.712
03-02-2022 11:30,0.746
03-02-2022 12:30,0.746
03-02-2022 13:30,0.698
03-02-2022 14:30,0.594
03-02-2022 15:30,0.442
03-02-2022 16:30,0.233
03-02-2022 17:30,0.031
03-02-2022 18:30,0
03-02-2022 19:30,0
03-02-2022 20:30,0
03-02-2022 21:30,0
03-02-2022 22:30,0
03-02-2022 23:30,0
04-02-2022 00:30,0
04-02-2022 01:30,0
04-02-2022 02:30,0
04-02-2022 03:30,0
04-02-2022 04:30,0
04-02-2022 05:30,0
04-02-2022 06:30,0.021
04-02-2022 07:30,0.266
04-02-2022 08:30,0.472
04-02-2022 09:30,0.62
04-02-2022 10:30,0.711
04-02-2022 11:30,0.751
04-02-2022 12:30,0.749
04-02-2022 13:30,0.702
04-02-2022 14:30,0.593
04-02-2022 15:30,0.442
04-02-2022 16:30,0.233
04-02-2022 17:30,0.031
04-02-2022 18:30,0
04-02-2022 19:30,0
04-02-2022 20:30,0
04-02-2022 21:30,0
04-02-2022 22:30,0
04-02-2022 23:30,0
05-02-2022 00:30,0
05-02-2022 01:30,0
05-02-2022 02:30,0
05-02-2022 03:30,0
05-02-2022 04:30,0
05-02-2022 05:30,0
05-02-2022 06:30,0.02
05-02-2022 07:30,0.255
05-02-2022 08:30,0.463
05-02-2022 09:30,0.612
05-02-2022 10:30,0.705
05-02-2022 11:30,0.745
05-02-2022 12:30,0.743
05-02-2022 13:30,0.697
05-02-2022 14:30,0.596
05-02-2022 15:30,0.445
05-02-2022 16:30,0.237
05-02-2022 17:30,0.032
05-02-2022 18:30,0
05-02-2022 19:30,0
05-02-2022 20:30,0
05-02-2022 21:30,0
05-02-2022 22:30,0
05-02-2022 23:30,0
06-02-2022 00:30,0
06-02-2022 01:30,0
06-02-2022 02:30,0
06-02-2022 03:30,0
06-02-2022 04:30,0
06-02-2022 05:30,0
06-02-2022 06:30,0.018
06-02-2022 07:30,0.242
06-02-2022 08:30,0.446
06-02-2022 09:30,0.589
06-02-2022 10:30,0.683
06-02-2022 11:30,0.732
